entity_id,source_id,jurisdiction,service_category,metric_type,service_key,service_name,row_type,snapshot_date,cohort_month,wait_raw,wait_days,unit_original,status,queue_raw,queue_people,confidence,retrieved_at,source_url
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2023-08-01,We need more time to process your application,,,insufficient_data,About 600 people ahead of you,600,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2023-09-01,We need more time to process your application,,,insufficient_data,About 700 people ahead of you,700,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2023-10-01,We need more time to process your application,,,insufficient_data,About 700 people ahead of you,700,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2023-11-01,We need more time to process your application,,,insufficient_data,About 800 people ahead of you,800,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2023-12-01,We need more time to process your application,,,insufficient_data,About 800 people ahead of you,800,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2024-01-01,We need more time to process your application,,,insufficient_data,About 800 people ahead of you,800,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2024-02-01,We need more time to process your application,,,insufficient_data,About 900 people ahead of you,900,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2024-03-01,We need more time to process your application,,,insufficient_data,"About 1,000 people ahead of you",1000,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2024-04-01,We need more time to process your application,,,insufficient_data,"About 1,200 people ahead of you",1200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2024-05-01,We need more time to process your application,,,insufficient_data,"About 1,200 people ahead of you",1200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2024-06-01,We need more time to process your application,,,insufficient_data,"About 1,300 people ahead of you",1300,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2024-07-01,We need more time to process your application,,,insufficient_data,"About 1,300 people ahead of you",1300,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2024-08-01,We need more time to process your application,,,insufficient_data,"About 1,400 people ahead of you",1400,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2024-09-01,We need more time to process your application,,,insufficient_data,"About 1,500 people ahead of you",1500,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2024-10-01,We need more time to process your application,,,insufficient_data,"About 1,500 people ahead of you",1500,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2024-11-01,We need more time to process your application,,,insufficient_data,"About 1,600 people ahead of you",1600,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2024-12-01,We need more time to process your application,,,insufficient_data,"About 1,600 people ahead of you",1600,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2025-01-01,We need more time to process your application,,,insufficient_data,"About 1,800 people ahead of you",1800,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2025-02-01,We need more time to process your application,,,insufficient_data,"About 1,800 people ahead of you",1800,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2025-03-01,We need more time to process your application,,,insufficient_data,"About 2,000 people ahead of you",2000,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2025-04-01,We need more time to process your application,,,insufficient_data,"About 2,600 people ahead of you",2600,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2025-05-01,We need more time to process your application,,,insufficient_data,"About 3,200 people ahead of you",3200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2025-06-01,We need more time to process your application,,,insufficient_data,"About 3,300 people ahead of you",3300,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2025-07-01,We need more time to process your application,,,insufficient_data,"About 3,300 people ahead of you",3300,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2025-08-01,We need more time to process your application,,,insufficient_data,"About 3,300 people ahead of you",3300,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2025-09-01,We need more time to process your application,,,insufficient_data,"About 3,600 people ahead of you",3600,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2025-10-01,About 1 month left,30.44,months,ok,"About 4,200 people ahead of you",4200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2025-11-01,About 1 month left,30.44,months,ok,"About 5,000 people ahead of you",5000,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2025-12-01,About 1 month left,30.44,months,ok,"About 7,600 people ahead of you",7600,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2026-01-01,About 1 month left,30.44,months,ok,"About 11,700 people ahead of you",11700,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2026-02-01,2 months left,60.88,months,ok,"About 16,900 people ahead of you",16900,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2026-03-01,2 months left,60.88,months,ok,"About 21,500 people ahead of you",21500,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2026-04-01,3 months left,91.32,months,ok,"About 32,200 people ahead of you",32200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2026-05-01,4 months left,121.76,months,ok,"About 40,000 people ahead of you",40000,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2026-06-01,5 months left,152.2,months,ok,"About 48,300 people ahead of you",48300,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-federal-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-federal-skilled-worker,Federal Skilled Worker Program,cohort,2026-08-10,2026-07-01,5 months left,152.2,months,ok,"About 52,400 people ahead of you",52400,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,current,2026-08-10,,About 14 months,426.16,months,ok,"About 17,600 people waiting",17600,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2016-01-01,We need more time to process your application,,,insufficient_data,Less than 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2016-02-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2016-03-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2016-04-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2016-05-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2016-06-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2016-07-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2016-08-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2016-09-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2016-10-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2016-11-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2016-12-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2017-01-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2017-02-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2017-03-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2017-04-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2017-05-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2017-06-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2017-07-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2017-08-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2017-09-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2017-10-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2017-11-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2017-12-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2018-01-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2018-02-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2018-03-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2018-04-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2018-05-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2018-06-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2018-07-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2018-08-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2018-09-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2018-10-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2018-11-01,We need more time to process your application,,,insufficient_data,About 200 people ahead of you,200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2018-12-01,We need more time to process your application,,,insufficient_data,About 200 people ahead of you,200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2019-01-01,We need more time to process your application,,,insufficient_data,About 200 people ahead of you,200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2019-02-01,We need more time to process your application,,,insufficient_data,About 200 people ahead of you,200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2019-03-01,We need more time to process your application,,,insufficient_data,About 200 people ahead of you,200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2019-04-01,We need more time to process your application,,,insufficient_data,About 200 people ahead of you,200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2019-05-01,We need more time to process your application,,,insufficient_data,About 300 people ahead of you,300,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2019-06-01,We need more time to process your application,,,insufficient_data,About 300 people ahead of you,300,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2019-07-01,We need more time to process your application,,,insufficient_data,About 300 people ahead of you,300,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2019-08-01,We need more time to process your application,,,insufficient_data,About 300 people ahead of you,300,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
