entity_id,source_id,jurisdiction,service_category,metric_type,service_key,service_name,applicant_country,applicant_country_name,observation_number,value_raw,value_days,unit_original,status,effective_date,retrieved_at,source_url
ca-study-permit--er,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),ER,Eritrea,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--es,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),ES,Spain,1,2 weeks,14,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--es,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),ES,Spain,2,2 weeks,14,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--et,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),ET,Ethiopia,1,6 weeks,42,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--et,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),ET,Ethiopia,2,6 weeks,42,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--fi,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),FI,Finland,1,4 weeks,28,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--fi,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),FI,Finland,2,4 weeks,28,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--fj,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),FJ,Fiji,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--fj,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),FJ,Fiji,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--fm,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),FM,Micronesia,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--fm,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),FM,Micronesia,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--fr,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),FR,France,1,2 weeks,14,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--fr,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),FR,France,2,2 weeks,14,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ga,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GA,Gabon,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ga,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GA,Gabon,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--gb,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GB,United Kingdom,1,4 weeks,28,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--gb,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GB,United Kingdom,2,4 weeks,28,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--gd,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GD,Grenada,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--gd,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GD,Grenada,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ge,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GE,Georgia,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ge,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GE,Georgia,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--gh,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GH,Ghana,1,4 weeks,28,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--gh,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GH,Ghana,2,4 weeks,28,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--gl,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GL,Greenland,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--gl,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GL,Greenland,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--gm,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GM,Gambia,1,4 weeks,28,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--gm,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GM,Gambia,2,4 weeks,28,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--gn,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GN,Guinea,1,5 weeks,35,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--gn,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GN,Guinea,2,6 weeks,42,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--gq,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GQ,Equatorial Guinea,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--gq,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GQ,Equatorial Guinea,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--gr,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GR,Greece,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--gr,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GR,Greece,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--gt,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GT,Guatemala,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--gt,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GT,Guatemala,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--gw,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GW,Guinea-Bissau,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--gw,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GW,Guinea-Bissau,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--gy,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GY,Guyana,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--gy,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),GY,Guyana,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--hk,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),HK,Hong Kong SAR China,1,4 weeks,28,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--hk,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),HK,Hong Kong SAR China,2,4 weeks,28,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--hn,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),HN,Honduras,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--hn,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),HN,Honduras,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--hr,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),HR,Croatia,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--hr,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),HR,Croatia,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ht,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),HT,Haiti,1,4 weeks,28,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ht,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),HT,Haiti,2,4 weeks,28,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--hu,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),HU,Hungary,1,4 weeks,28,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--hu,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),HU,Hungary,2,4 weeks,28,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--id,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),ID,Indonesia,1,6 weeks,42,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--id,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),ID,Indonesia,2,6 weeks,42,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ie,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),IE,Ireland,1,4 weeks,28,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ie,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),IE,Ireland,2,4 weeks,28,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--il,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),IL,Israel,1,7 weeks,49,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--il,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),IL,Israel,2,6 weeks,42,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--in,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),IN,India,1,5 weeks,35,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--in,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),IN,India,2,5 weeks,35,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--io,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),IO,British Indian Ocean Territory,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--io,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),IO,British Indian Ocean Territory,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--iq,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),IQ,Iraq,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--iq,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),IQ,Iraq,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ir,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),IR,Iran,1,59 weeks,413,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ir,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),IR,Iran,2,54 weeks,378,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--is,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),IS,Iceland,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--is,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),IS,Iceland,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--it,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),IT,Italy,1,4 weeks,28,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--it,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),IT,Italy,2,4 weeks,28,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--jm,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),JM,Jamaica,1,4 weeks,28,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--jm,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),JM,Jamaica,2,3 weeks,21,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--jo,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),JO,Jordan,1,6 weeks,42,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--jo,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),JO,Jordan,2,7 weeks,49,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--jp,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),JP,Japan,1,3 weeks,21,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--jp,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),JP,Japan,2,3 weeks,21,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ke,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),KE,Kenya,1,5 weeks,35,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ke,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),KE,Kenya,2,5 weeks,35,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--kg,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),KG,Kyrgyzstan,1,3 weeks,21,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--kg,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),KG,Kyrgyzstan,2,3 weeks,21,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--kh,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),KH,Cambodia,1,5 weeks,35,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--kh,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),KH,Cambodia,2,5 weeks,35,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ki,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),KI,Kiribati,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ki,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),KI,Kiribati,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--km,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),KM,Comoros,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--km,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),KM,Comoros,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--kn,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),KN,St. Kitts & Nevis,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--kn,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),KN,St. Kitts & Nevis,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--kp,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),KP,North Korea,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--kp,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),KP,North Korea,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--kr,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),KR,South Korea,1,3 weeks,21,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--kr,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),KR,South Korea,2,4 weeks,28,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--kw,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),KW,Kuwait,1,2 weeks,14,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--kw,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),KW,Kuwait,2,3 weeks,21,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ky,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),KY,Cayman Islands,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ky,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),KY,Cayman Islands,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--kz,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),KZ,Kazakhstan,1,6 weeks,42,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--kz,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),KZ,Kazakhstan,2,6 weeks,42,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--la,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),LA,Laos,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--la,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),LA,Laos,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--lb,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),LB,Lebanon,1,8 weeks,56,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--lb,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),LB,Lebanon,2,8 weeks,56,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--lc,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),LC,St. Lucia,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--lc,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),LC,St. Lucia,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--li,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),LI,Liechtenstein,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--li,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),LI,Liechtenstein,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--lk,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),LK,Sri Lanka,1,4 weeks,28,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
